id;produit;nom;siret;adresse;tel;fax;contact_nom;contact_mail;reconnaissance;prez;motscles
9611;Beaune premier cru Clos de la Mousse blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 10;
9612;Beaune premier cru Clos de la Mousse rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 10;
9613;Beaune premier cru Clos des Avaux blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 11;
9614;Beaune premier cru Clos des Avaux rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 11;
9615;Beaune premier cru Clos des Ursules blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 12;
9616;Beaune premier cru Clos des Ursules rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 12;
9617;Beaune premier cru Clos du Roi blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 13;
9618;Beaune premier cru Clos du Roi rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 13;
9619;Beaune premier cru Clos Saint-Landry blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 07;
9620;Beaune premier cru Clos Saint-Landry rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 07;
9621;Beaune premier cru En Genêt blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 14;
9622;Beaune premier cru En Genêt rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 14;
9623;Beaune premier cru En l'Orme blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 15;
9624;Beaune premier cru En l'Orme rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 15;
9625;Beaune premier cru La Mignotte blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 16;
9626;Beaune premier cru La Mignotte rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 16;
9627;Beaune premier cru Le Bas des Teurons blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 17;
9628;Beaune premier cru Le Bas des Teurons rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 17;
9629;Beaune premier cru Le Clos des Mouches blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 18;
9630;Beaune premier cru Le Clos des Mouches rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 18;
9631;Beaune premier cru Les Aigrots blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 19;
9632;Beaune premier cru Les Aigrots rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 19;
9633;Beaune premier cru Les Avaux blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 20;
9634;Beaune premier cru Les Avaux rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 20;
9635;Beaune premier cru Les Boucherottes blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 21;
9636;Beaune premier cru Les Boucherottes rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 21;
9637;Beaune premier cru Les Bressandes blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 22;
9638;Beaune premier cru Les Bressandes rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 22;
9639;Beaune premier cru Les Cents Vignes blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 23;
9640;Beaune premier cru Les Cents Vignes rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 23;
9641;Beaune premier cru Les Chouacheux blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 24;
9642;Beaune premier cru Les Chouacheux rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 24;
9643;Beaune premier cru Les Epenotes blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 25;
9644;Beaune premier cru Les Epenotes rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 25;
9645;Beaune premier cru Les Fèves blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 26;
9646;Beaune premier cru Les Fèves rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 26;
9647;Beaune premier cru Les Grèves blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 27;
9648;Beaune premier cru Les Grèves rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 27;
9649;Beaune premier cru Les Marconnets blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 28;
9650;Beaune premier cru Les Marconnets rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 28;
9651;Beaune premier cru Les Montrevenots blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 29;
9652;Beaune premier cru Les Montrevenots rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 29;
9653;Beaune premier cru Les Perrières blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 30;
9654;Beaune premier cru Les Perrières rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 30;
9655;Beaune premier cru Les Reversés blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 31;
9656;Beaune premier cru Les Reversés rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 31;
9657;Beaune premier cru Les Sceaux blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 32;
9658;Beaune premier cru Les Sceaux rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 32;
9659;Beaune premier cru Les Seurey blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 33;
9660;Beaune premier cru Les Seurey rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 33;
9661;Beaune premier cru Les Sizies blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 34;
9662;Beaune premier cru Les Sizies rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 34;
9663;Beaune premier cru Les Teurons blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 35;
9664;Beaune premier cru Les Teurons rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 35;
9665;Beaune premier cru Les Toussaints blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 36;
9666;Beaune premier cru Les Toussaints rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 36;
9667;Beaune premier cru Les Tuvilains blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 37;
9668;Beaune premier cru Les Tuvilains rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 37;
9669;Beaune premier cru Les Vignes Franches blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 38;
9670;Beaune premier cru Les Vignes Franches rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 38;
9671;Beaune premier cru Montée Rouge blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 39;
9672;Beaune premier cru Montée Rouge rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 39;
9673;Beaune premier cru Pertuisots blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 40;
9674;Beaune premier cru Pertuisots rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311 40;
9675;Beaune premier cru rouge;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Rouge - Sec (usage) - Premier cru - 1R311;
9676;Beaune premier cru Sur les Grèves - Clos Saint-Anne blanc;Syndicat de défense des AOC Beaune, Beaune 1er Cru et Côte de Beaune;;CAVB 132 route de Dijon 21200 BEAUNE;(06) 17 25 53 87/ 06.32.95.29.06;;CAVB;cavb@cavb.fr;CNV2007/152 du 12 novembre 2007;Monsieur Baptiste GUYOT;Vins - Vin tranquille - Blanc - Sec (usage) - Premier cru - 1B311 42;
